Nº,Formation,Min,Sh,G,ShA,GA,xG,xGA,xGD,xG90,xGA90,Año,Club
3,4-1-4-1,5,0,0,1,0,0.00,0.02+0.02,-0.02,0.00,0.33,2022,Manchester_United
1,3-4-2-1,1205,185,27,182,16,23.83-3.17,16.75+0.75,7.08,1.78,1.25,2022,Tottenham
2,3-5-2,300,43,4,60,6,3.80-0.20,4.37-1.63,-0.57,1.14,1.31,2022,Tottenham
3,3-4-3,264,32,4,32,6,3.47-0.53,4.99-1.01,-1.53,1.18,1.70,2022,Tottenham
4,5-3-2,148,22,3,16,2,3.18+0.18,1.61-0.39,1.57,1.93,0.98,2022,Tottenham
5,4-4-2,53,12,2,4,1,0.96-1.04,1.05+0.05,-0.09,1.63,1.78,2022,Tottenham
6,5-4-1,14,2,0,4,0,0.25+0.25,0.23+0.23,0.03,1.61,1.45,2022,Tottenham
1,4-2-3-1,734,106,22,85,12,18.13-3.87,12.06+0.06,6.06,2.22,1.48,2022,Brighton
2,3-4-2-1,643,92,8,66,5,12.21+4.21,8.27+3.27,3.94,1.71,1.16,2022,Brighton
3,3-5-2,110,24,5,7,2,3.73-1.27,1.08-0.92,2.65,3.05,0.88,2022,Brighton
4,4-4-2,77,15,0,7,2,1.89+1.89,1.97-0.03,-0.08,2.20,2.30,2022,Brighton
5,3-4-1-2,69,5,1,7,2,0.17-0.83,1.69-0.31,-1.52,0.22,2.20,2022,Brighton
6,4-3-3,65,13,0,7,1,0.96+0.96,1.18+0.18,-0.22,1.33,1.63,2022,Brighton
7,4-2-4-0,51,3,1,6,2,0.87-0.13,1.83-0.17,-0.96,1.54,3.23,2022,Brighton
8,4-2-2-2,26,0,0,2,1,0.00,0.24-0.76,-0.24,0.00,0.82,2022,Brighton
9,4-1-4-1,17,5,0,2,0,0.25+0.25,0.05+0.05,0.20,1.34,0.27,2022,Brighton
10,4-4-1-1,13,0,0,1,0,0.00,0.02+0.02,-0.02,0.00,0.12,2022,Brighton
1,4-2-3-1,1862,237,30,264,27,30.82+0.82,37.81+10.81,-6.99,1.49,1.83,2022,Fulham
2,3-5-1-1,46,4,1,6,1,0.68-0.32,1.59+0.59,-0.91,1.34,3.11,2022,Fulham
3,4-3-3,41,6,1,5,0,0.91-0.09,0.39+0.39,0.52,1.99,0.85,2022,Fulham
4,5-4-1,39,2,0,8,2,0.63+0.63,2.17+0.17,-1.54,1.46,5.01,2022,Fulham
5,4-2-2-2,6,1,0,0,0,0.07+0.07,0.00,0.07,1.07,0.00,2022,Fulham
1,4-3-3,871,104,15,120,11,13.84-1.16,11.19+0.19,2.65,1.43,1.16,2022,Brentford
2,3-5-2,811,74,12,151,15,15.81+3.81,14.92-0.08,0.88,1.75,1.66,2022,Brentford
3,5-3-2,147,17,4,29,1,1.61-2.39,2.77+1.77,-1.15,0.99,1.69,2022,Brentford
4,3-5-1-1,28,3,0,6,0,0.36+0.36,0.40+0.40,-0.04,1.17,1.29,2022,Brentford
5,3-4-2-1,27,2,0,0,0,0.12+0.12,0.00,0.12,0.40,0.00,2022,Brentford
6,3-4-3,15,3,1,1,0,0.96-0.04,0.06+0.06,0.90,5.76,0.39,2022,Brentford
7,4-2-3-1,8,0,0,1,1,0.00,1.00,-1.00,0.00,11.25,2022,Brentford
1,4-3-3,1195,215,27,118,18,32.58+5.58,21.27+3.27,11.31,2.45,1.60,2022,Liverpool
2,4-2-3-1,207,27,2,33,3,2.55+0.55,4.65+1.65,-2.10,1.11,2.02,2022,Liverpool
3,4-4-2,195,40,2,17,1,4.68+2.68,4.53+3.53,0.15,2.16,2.09,2022,Liverpool
4,4-1-2-1-2,191,35,3,28,3,3.38+0.38,3.43+0.43,-0.05,1.59,1.62,2022,Liverpool
5,5-4-1,8,2,0,1,0,0.76+0.76,0.08+0.08,0.68,8.57,0.86,2022,Liverpool
1,3-4-2-1,540,63,6,74,6,6.72+0.72,12.36+6.36,-5.64,1.12,2.06,2022,Chelsea
2,4-2-3-1,442,52,4,50,2,6.12+2.12,6.12+4.12,-0.01,1.25,1.25,2022,Chelsea
3,4-3-3,302,38,4,33,3,4.34+0.34,2.87-0.13,1.47,1.29,0.86,2022,Chelsea
4,3-4-3,169,20,4,23,1,3.62-0.38,2.11+1.11,1.51,1.93,1.12,2022,Chelsea
5,3-5-2,109,23,1,16,3,2.71+1.71,1.57-1.43,1.13,2.23,1.30,2022,Chelsea
6,3-1-4-2,88,7,0,5,1,0.27+0.27,1.09+0.09,-0.82,0.27,1.11,2022,Chelsea
7,4-4-2,63,5,1,3,0,0.54-0.46,0.73+0.73,-0.19,0.78,1.05,2022,Chelsea
8,4-2-2-2,52,8,1,5,1,1.02+0.02,0.57-0.43,0.45,1.77,0.99,2022,Chelsea
9,4-3-2-1,45,4,0,5,0,0.43+0.43,0.16+0.16,0.27,0.86,0.32,2022,Chelsea
10,4-1-3-2,45,8,0,7,2,0.35+0.35,2.14+0.14,-1.78,0.71,4.28,2022,Chelsea
11,5-3-2,25,2,0,3,1,0.12+0.12,0.55-0.45,-0.43,0.42,1.97,2022,Chelsea
12,4-3-1-2,16,1,1,2,1,0.76-0.24,0.07-0.93,0.70,4.28,0.37,2022,Chelsea
13,5-4-1,7,1,0,1,0,0.06+0.06,0.04+0.04,0.03,0.83,0.51,2022,Chelsea
1,4-4-2,482,49,6,50,5,4.86-1.14,7.84+2.84,-2.98,0.91,1.46,2022,Aston_Villa
2,4-3-3,475,72,3,59,9,6.46+3.46,8.05-0.95,-1.59,1.22,1.52,2022,Aston_Villa
3,4-2-3-1,431,60,10,56,8,8.28-1.72,9.15+1.15,-0.87,1.73,1.91,2022,Aston_Villa
4,4-3-2-1,259,24,2,38,3,2.25+0.25,5.05+2.05,-2.80,0.78,1.76,2022,Aston_Villa
5,4-1-2-1-2,98,12,2,16,1,2.67+0.67,2.41+1.41,0.25,2.45,2.22,2022,Aston_Villa
6,4-3-1-2,93,9,0,7,1,0.30+0.30,0.33-0.67,-0.03,0.29,0.32,2022,Aston_Villa
7,5-4-1,21,1,0,5,0,0.03+0.03,0.48+0.48,-0.45,0.14,2.05,2022,Aston_Villa
8,5-3-2,12,2,0,1,0,0.12+0.12,0.02+0.02,0.10,0.90,0.15,2022,Aston_Villa
1,4-2-3-1,725,75,4,105,10,5.64+1.64,12.11+2.11,-6.47,0.70,1.50,2022,Crystal_Palace
2,4-3-3,722,98,10,95,6,11.01+1.01,9.87+3.87,1.14,1.37,1.23,2022,Crystal_Palace
3,5-4-1,187,11,3,42,5,2.83-0.17,5.10+0.10,-2.28,1.36,2.46,2022,Crystal_Palace
4,4-1-4-1,156,22,1,14,2,1.31+0.31,2.08+0.08,-0.77,0.75,1.20,2022,Crystal_Palace
5,4-4-2,56,11,0,11,2,0.40+0.40,1.63-0.37,-1.23,0.64,2.62,2022,Crystal_Palace
6,4-1-3-2,28,2,0,1,1,0.15+0.15,0.51-0.49,-0.36,0.48,1.65,2022,Crystal_Palace
7,4-4-1-1,16,0,0,3,1,0.00,0.52-0.48,-0.52,0.00,2.95,2022,Crystal_Palace
1,4-3-3,713,61,5,100,10,7.22+2.22,12.71+2.71,-5.49,0.91,1.60,2022,Nottingham_Forest
2,4-3-1-2,329,50,4,36,3,4.32+0.32,4.47+1.47,-0.15,1.18,1.22,2022,Nottingham_Forest
3,3-4-1-2,264,35,3,50,4,4.09+1.09,4.73+0.73,-0.64,1.39,1.61,2022,Nottingham_Forest
4,5-3-2,234,17,0,51,9,1.98+1.98,7.06-1.94,-5.08,0.76,2.71,2022,Nottingham_Forest
5,3-4-2-1,170,23,2,21,4,1.83-0.17,2.44-1.56,-0.60,0.97,1.29,2022,Nottingham_Forest
6,4-2-3-1,111,19,1,21,4,2.73+1.73,2.02-1.98,0.71,2.22,1.64,2022,Nottingham_Forest
7,4-1-4-1,23,4,0,1,1,0.50+0.50,0.15-0.85,0.35,1.94,0.57,2022,Nottingham_Forest
8,4-4-2,23,3,1,2,0,0.34-0.66,0.16+0.16,0.18,1.32,0.61,2022,Nottingham_Forest
9,4-2-2-2,5,2,0,0,0,0.16+0.16,0.00,0.16,2.87,0.00,2022,Nottingham_Forest
1,4-1-4-1,930,120,18,123,10,13.14-4.86,11.86+1.86,1.29,1.27,1.15,2022,Leicester
2,4-2-3-1,389,31,1,65,10,3.21+2.21,9.22-0.78,-6.01,0.74,2.13,2022,Leicester
3,4-4-2,199,26,5,31,5,3.50-1.50,4.66-0.34,-1.16,1.59,2.11,2022,Leicester
4,3-5-1-1,161,16,3,21,5,1.88-1.12,2.91-2.09,-1.04,1.05,1.63,2022,Leicester
5,3-4-3,93,10,0,15,1,0.69+0.69,0.70-0.30,-0.01,0.67,0.68,2022,Leicester
6,5-3-2,48,2,0,12,3,0.13+0.13,1.99-1.01,-1.86,0.25,3.72,2022,Leicester
7,4-1-2-1-2,22,2,0,5,0,0.09+0.09,0.94+0.94,-0.85,0.36,3.85,2022,Leicester
8,3-1-4-2,21,5,0,1,0,0.22+0.22,0.55+0.55,-0.32,0.96,2.34,2022,Leicester
9,4-3-3,6,3,1,2,1,0.18-0.82,0.15-0.85,0.03,2.75,2.22,2022,Leicester
10,5-4-1,4,1,0,0,0,0.08+0.08,0.00,0.08,1.86,0.00,2022,Leicester
1,4-2-3-1,1652,225,25,215,29,27.46+2.46,27.94-1.06,-0.48,1.50,1.52,2022,Leeds
2,4-3-3,95,9,1,26,3,0.60-0.40,4.23+1.23,-3.62,0.57,4.00,2022,Leeds
3,5-3-2,41,2,0,11,1,0.14+0.14,1.32+0.32,-1.18,0.30,2.89,2022,Leeds
4,5-4-1,9,1,0,1,0,0.04+0.04,0.02+0.02,0.02,0.39,0.17,2022,Leeds
5,4-2-2-2,6,1,0,1,0,0.08+0.08,0.02+0.02,0.06,1.17,0.28,2022,Leeds
1,4-2-3-1,1338,194,13,165,20,18.08+5.08,18.76-1.24,-0.68,1.22,1.26,2022,West_Ham
2,3-4-2-1,160,25,2,9,2,3.27+1.27,1.40-0.60,1.87,1.84,0.79,2022,West_Ham
3,4-4-2,124,14,0,27,1,2.89+2.89,2.75+1.75,0.14,2.10,1.99,2022,West_Ham
4,3-4-3,93,25,1,10,1,1.73+0.73,0.53-0.47,1.20,1.67,0.51,2022,West_Ham
5,4-3-3,88,12,1,15,1,0.49-0.51,0.67-0.33,-0.17,0.50,0.68,2022,West_Ham
6,3-5-2,66,3,0,6,0,0.20+0.20,0.18+0.18,0.01,0.27,0.25,2022,West_Ham
7,4-4-1-1,24,0,0,5,0,0.00,0.24+0.24,-0.24,0.00,0.90,2022,West_Ham
1,4-2-3-1,768,96,5,96,13,8.04+3.04,11.25-1.75,-3.21,0.94,1.32,2022,Wolverhampton_Wanderers
2,4-3-3,672,73,6,96,8,7.02+1.02,10.59+2.59,-3.57,0.94,1.42,2022,Wolverhampton_Wanderers
3,3-4-2-1,122,20,1,26,3,1.29+0.29,1.48-1.52,-0.19,0.96,1.09,2022,Wolverhampton_Wanderers
4,3-5-2,94,20,0,11,1,0.69+0.69,1.48+0.48,-0.80,0.66,1.42,2022,Wolverhampton_Wanderers
5,5-3-2,82,7,0,14,1,0.40+0.40,2.13+1.13,-1.73,0.44,2.34,2022,Wolverhampton_Wanderers
6,4-4-1-1,58,2,0,9,1,0.08+0.08,0.60-0.40,-0.52,0.12,0.93,2022,Wolverhampton_Wanderers
7,4-1-4-1,46,6,0,9,1,0.20+0.20,0.66-0.34,-0.46,0.39,1.29,2022,Wolverhampton_Wanderers
8,4-3-1-2,35,6,0,5,1,0.29+0.29,1.66+0.66,-1.37,0.73,4.27,2022,Wolverhampton_Wanderers
9,3-4-3,21,2,0,3,1,0.16+0.16,0.87-0.13,-0.71,0.69,3.75,2022,Wolverhampton_Wanderers
1,4-4-2,872,94,11,144,13,11.21+0.21,14.64+1.64,-3.42,1.16,1.51,2022,Bournemouth
2,4-2-3-1,425,36,4,73,12,3.77-0.23,10.00-2.00,-6.23,0.80,2.12,2022,Bournemouth
3,5-3-2,289,25,2,40,5,1.51-0.49,3.79-1.21,-2.29,0.47,1.18,2022,Bournemouth
4,3-4-2-1,201,10,2,45,7,1.03-0.97,5.05-1.95,-4.03,0.46,2.26,2022,Bournemouth
5,5-4-1,59,2,0,12,3,0.06+0.06,2.51-0.49,-2.45,0.10,3.84,2022,Bournemouth
6,3-1-4-2,48,0,0,8,2,0.00,1.14-0.86,-1.14,0.00,2.14,2022,Bournemouth
1,4-3-3,890,91,6,156,16,9.00+3.00,16.23+0.23,-7.23,0.91,1.64,2022,Everton
2,3-4-3,272,42,2,42,3,3.70+1.70,4.66+1.66,-0.96,1.22,1.54,2022,Everton
3,4-2-3-1,200,25,4,36,1,4.95+0.95,3.79+2.79,1.16,2.23,1.71,2022,Everton
4,5-4-1,176,10,1,22,2,0.63-0.37,3.31+1.31,-2.68,0.32,1.69,2022,Everton
5,5-3-2,121,4,0,30,2,0.56+0.56,3.49+1.49,-2.93,0.42,2.60,2022,Everton
6,3-5-2,84,11,1,13,2,1.11+0.11,1.08-0.92,0.03,1.19,1.16,2022,Everton
7,3-4-1-2,55,4,0,5,0,0.21+0.21,0.92+0.92,-0.71,0.35,1.51,2022,Everton
8,3-4-2-1,48,2,0,6,2,0.14+0.14,1.61-0.39,-1.46,0.27,3.02,2022,Everton
9,4-4-2,43,8,1,6,0,0.97-0.03,0.32+0.32,0.65,2.02,0.67,2022,Everton
10,4-1-4-1,13,1,0,2,0,0.02+0.02,0.13+0.13,-0.11,0.13,0.91,2022,Everton
1,4-2-3-1,884,93,7,103,18,10.41+3.41,15.34-2.66,-4.94,1.06,1.56,2022,Southampton
2,4-4-2,448,65,5,69,6,6.02+1.02,6.68+0.68,-0.66,1.21,1.34,2022,Southampton
3,5-3-2,138,16,2,23,4,1.31-0.69,3.03-0.97,-1.72,0.85,1.97,2022,Southampton
4,3-4-1-2,122,16,2,14,1,1.26-0.74,1.27+0.27,-0.01,0.93,0.94,2022,Southampton
5,3-4-2-1,90,11,0,10,2,0.77+0.77,1.65-0.35,-0.88,0.77,1.65,2022,Southampton
6,5-4-1,72,9,0,14,2,0.67+0.67,1.86-0.14,-1.20,0.83,2.33,2022,Southampton
7,3-1-4-2,67,5,0,9,1,0.46+0.46,1.15+0.15,-0.70,0.61,1.55,2022,Southampton
8,4-3-2-1,25,4,0,4,0,0.08+0.08,0.78+0.78,-0.70,0.28,2.79,2022,Southampton
9,4-2-2-2,22,3,1,2,0,0.33-0.67,0.13+0.13,0.19,1.34,0.55,2022,Southampton
10,4-4-1-1,19,0,0,2,1,0.00,1.15+0.15,-1.15,0.00,5.47,2022,Southampton
11,3-5-2,7,0,0,1,0,0.00,0.07+0.07,-0.07,0.00,0.87,2022,Southampton
12,4-3-3,4,0,0,1,0,0.00,0.07+0.07,-0.07,0.00,1.52,2022,Southampton
1,4-3-3,3137,630,78,209,24,82.29+4.29,22.83-1.17,59.46,2.36,0.65,2021,Manchester_City
2,4-2-3-1,437,87,21,28,2,16.97-4.03,2.74+0.74,14.23,3.50,0.56,2021,Manchester_City
1,4-3-3,3397,695,89,290,24,90.33+1.33,32.96+8.96,57.37,2.39,0.87,2021,Liverpool
2,4-2-3-1,86,27,3,2,0,3.56+0.56,0.14+0.14,3.43,3.73,0.14,2021,Liverpool
3,4-4-2,53,6,1,3,1,0.61-0.39,0.63-0.37,-0.02,1.04,1.07,2021,Liverpool
4,4-4-1-1,32,1,1,2,1,0.88-0.12,0.38-0.62,0.51,2.49,1.06,2021,Liverpool
1,3-4-2-1,2048,340,49,175,14,45.01-3.99,18.90+4.90,26.12,1.98,0.83,2021,Chelsea
2,3-4-1-2,599,129,12,54,9,14.70+2.70,6.62-2.38,8.08,2.21,0.99,2021,Chelsea
3,4-3-3,280,36,3,26,4,3.26+0.26,2.93-1.07,0.33,1.05,0.94,2021,Chelsea
4,3-5-2,255,31,5,38,2,3.13-1.87,3.15+1.15,-0.02,1.10,1.11,2021,Chelsea
5,4-2-3-1,126,22,2,11,1,1.31-0.69,0.93-0.07,0.38,0.94,0.67,2021,Chelsea
6,4-1-4-1,100,15,2,9,1,1.05-0.95,1.15+0.15,-0.11,0.94,1.04,2021,Chelsea
7,3-4-3,97,16,3,12,2,2.75-0.25,1.73-0.27,1.02,2.55,1.61,2021,Chelsea
8,5-3-2,41,2,0,12,0,0.19+0.19,0.57+0.57,-0.38,0.41,1.25,2021,Chelsea
9,3-5-1-1,21,2,0,0,0,0.11+0.11,0.00,0.11,0.45,0.00,2021,Chelsea
10,4-4-1-1,11,0,0,2,0,0.00,0.19+0.19,-0.19,0.00,1.59,2021,Chelsea
1,3-4-2-1,1682,265,46,210,15,48.26+2.26,17.33+2.33,30.93,2.58,0.93,2021,Tottenham
2,4-2-3-1,691,98,8,82,7,9.66+1.66,9.56+2.56,0.10,1.26,1.24,2021,Tottenham
3,3-4-3,555,66,9,79,3,6.60-2.40,5.13+2.13,1.48,1.07,0.83,2021,Tottenham
4,5-3-2,216,38,5,34,4,7.17+2.17,3.67-0.33,3.50,2.99,1.53,2021,Tottenham
5,4-3-2-1,187,10,0,38,6,0.78+0.78,5.91-0.09,-5.12,0.38,2.84,2021,Tottenham
6,4-3-3,144,12,1,32,3,2.00+1.00,2.79-0.21,-0.79,1.25,1.74,2021,Tottenham
7,4-4-2,95,6,0,15,2,0.33+0.33,1.05-0.95,-0.72,0.31,0.99,2021,Tottenham
8,4-4-1-1,9,2,0,0,0,0.10+0.10,0.00,0.10,1.01,0.00,2021,Tottenham
9,5-4-1,7,1,0,0,0,0.09+0.09,0.00,0.09,1.14,0.00,2021,Tottenham
1,4-2-3-1,1876,307,32,226,27,31.49-0.51,26.97-0.03,4.52,1.51,1.29,2021,Arsenal
2,4-4-1-1,731,120,16,89,8,15.52-0.48,10.44+2.44,5.09,1.91,1.28,2021,Arsenal
3,4-3-3,406,63,5,32,5,6.49+1.49,2.93-2.07,3.57,1.44,0.65,2021,Arsenal
4,4-1-4-1,162,30,1,19,0,2.86+1.86,0.85+0.85,2.01,1.59,0.47,2021,Arsenal
5,4-4-2,145,38,5,12,0,6.29+1.29,0.87+0.87,5.42,3.90,0.54,2021,Arsenal
6,5-4-1,79,4,1,12,3,0.96-0.04,1.86-1.14,-0.91,1.09,2.12,2021,Arsenal
7,5-3-2,74,1,0,24,2,0.02+0.02,3.08+1.08,-3.06,0.02,3.75,2021,Arsenal
8,3-1-4-2,59,17,0,2,1,0.62+0.62,0.81-0.19,-0.19,0.95,1.23,2021,Arsenal
9,3-2-4-1,22,3,0,6,1,0.16+0.16,1.10+0.10,-0.94,0.64,4.48,2021,Arsenal
10,3-4-1-2,14,4,1,1,0,1.15+0.15,0.08+0.08,1.06,7.38,0.54,2021,Arsenal
11,3-5-1-1,11,0,0,3,1,0.00,0.59-0.41,-0.59,0.00,4.80,2021,Arsenal
1,4-2-3-1,2536,386,43,352,40,43.84+0.84,42.07+2.07,1.77,1.56,1.49,2021,Manchester_United
2,4-2-2-2,397,56,5,54,3,7.59+2.59,4.01+1.01,3.58,1.72,0.91,2021,Manchester_United
3,4-3-3,171,25,3,27,6,2.20-0.80,3.07-2.93,-0.87,1.16,1.62,2021,Manchester_United
4,3-4-1-2,101,12,2,11,0,1.06-0.94,1.17+1.17,-0.12,0.94,1.05,2021,Manchester_United
5,4-3-1-2,97,3,1,24,1,0.56-0.44,2.35+1.35,-1.78,0.52,2.18,2021,Manchester_United
6,3-5-2,63,6,0,13,2,0.89+0.89,2.75+0.75,-1.86,1.27,3.93,2021,Manchester_United
7,4-4-2,48,4,1,3,0,0.16-0.84,0.30+0.30,-0.15,0.30,0.57,2021,Manchester_United
8,3-4-2-1,47,0,0,9,2,0.00,1.60-0.40,-1.60,0.00,3.06,2021,Manchester_United
9,5-3-2,41,4,1,6,0,1.21+0.21,0.42+0.42,0.79,2.66,0.92,2021,Manchester_United
10,4-1-2-1-2,24,8,0,5,2,0.60+0.60,2.53+0.53,-1.93,2.24,9.49,2021,Manchester_United
11,3-4-3,21,3,1,6,1,0.52-0.48,0.34-0.66,0.18,2.23,1.46,2021,Manchester_United
12,4-1-3-2,17,0,0,1,0,0.00,0.05+0.05,-0.05,0.00,0.24,2021,Manchester_United
13,5-4-1,14,2,0,3,0,0.14+0.14,0.18+0.18,-0.04,0.88,1.16,2021,Manchester_United
1,4-2-3-1,3024,394,54,437,41,50.85-3.15,43.90+2.90,6.95,1.51,1.31,2021,West_Ham
2,3-4-2-1,228,20,3,48,5,2.68-0.32,5.73+0.73,-3.04,1.06,2.26,2021,West_Ham
3,4-4-2,191,26,1,39,3,3.02+2.02,4.48+1.48,-1.46,1.42,2.11,2021,West_Ham
4,4-3-3,139,12,2,26,2,1.68-0.32,2.55+0.55,-0.87,1.09,1.65,2021,West_Ham
1,4-2-3-1,1317,167,23,201,18,21.07-1.93,25.23+7.23,-4.16,1.44,1.72,2021,Leicester
2,4-3-3,770,118,15,95,10,10.69-4.31,10.94+0.94,-0.25,1.25,1.28,2021,Leicester
3,4-4-2,283,24,4,57,4,3.12-0.88,5.41+1.41,-2.29,0.99,1.72,2021,Leicester
4,3-4-1-2,240,37,6,39,5,4.96-1.04,2.61-2.39,2.35,1.86,0.98,2021,Leicester
5,4-1-4-1,234,19,4,33,3,1.97-2.03,4.77+1.77,-2.80,0.76,1.83,2021,Leicester
6,3-5-2,219,21,3,47,6,2.44-0.56,6.36+0.36,-3.92,1.00,2.61,2021,Leicester
7,3-1-4-2,198,20,2,34,3,1.95-0.05,3.53+0.53,-1.58,0.89,1.60,2021,Leicester
8,3-4-3,103,5,0,16,3,0.52+0.52,2.59-0.41,-2.07,0.45,2.26,2021,Leicester
9,5-4-1,85,7,4,16,2,2.62-1.38,1.58-0.42,1.04,2.77,1.67,2021,Leicester
10,4-3-1-2,69,6,1,13,0,0.62-0.38,2.60+2.60,-1.98,0.80,3.39,2021,Leicester
11,4-4-1-1,49,8,0,10,4,0.40+0.40,2.84-1.16,-2.44,0.73,5.22,2021,Leicester
12,4-5-1,17,2,0,4,1,0.10+0.10,0.23-0.77,-0.13,0.55,1.23,2021,Leicester
1,3-5-2,822,98,4,116,9,7.97+3.97,12.47+3.47,-4.50,0.87,1.37,2021,Brighton
2,3-4-2-1,756,128,18,100,5,15.48-2.52,7.17+2.17,8.31,1.84,0.85,2021,Brighton
3,4-2-3-1,321,36,2,50,8,4.67+2.67,6.24-1.76,-1.56,1.31,1.75,2021,Brighton
4,4-1-2-1-2,295,46,3,40,2,4.52+1.52,3.98+1.98,0.54,1.38,1.21,2021,Brighton
5,4-1-4-1,278,33,2,40,4,2.88+0.88,4.41+0.41,-1.53,0.93,1.43,2021,Brighton
6,4-3-3,265,33,3,24,4,3.91+0.91,4.41+0.41,-0.50,1.33,1.50,2021,Brighton
7,4-4-2,227,27,2,33,5,2.10+0.10,3.28-1.72,-1.18,0.83,1.30,2021,Brighton
8,3-1-4-2,160,38,1,11,0,3.15+2.15,0.84+0.84,2.31,1.77,0.47,2021,Brighton
9,3-4-1-2,139,13,2,13,0,1.81-0.19,1.39+1.39,0.42,1.17,0.90,2021,Brighton
10,4-3-1-2,112,9,3,16,3,3.70+0.70,0.79-2.21,2.91,2.98,0.64,2021,Brighton
11,3-4-3,108,12,0,12,2,0.96+0.96,1.45-0.55,-0.49,0.80,1.21,2021,Brighton
12,4-4-1-1,46,9,0,8,1,0.45+0.45,1.25+0.25,-0.80,0.88,2.45,2021,Brighton
13,5-3-2,30,2,1,6,1,0.05-0.95,0.33-0.67,-0.28,0.16,1.00,2021,Brighton
14,3-2-4-1,27,4,1,4,0,1.39+0.39,0.19+0.19,1.21,4.65,0.63,2021,Brighton
15,5-4-1,12,2,0,3,0,0.30+0.30,0.04+0.04,0.26,2.25,0.34,2021,Brighton
1,3-4-3,1379,176,11,175,12,18.19+7.19,19.08+7.08,-0.89,1.19,1.25,2021,Wolverhampton_Wanderers
2,3-4-2-1,1263,142,18,172,16,17.05-0.95,21.65+5.65,-4.60,1.21,1.54,2021,Wolverhampton_Wanderers
3,3-5-2,830,75,9,143,14,6.78-2.22,16.34+2.34,-9.56,0.74,1.77,2021,Wolverhampton_Wanderers
4,4-4-1-1,47,4,0,4,0,0.51+0.51,0.28+0.28,0.23,0.98,0.53,2021,Wolverhampton_Wanderers
5,3-5-1-1,41,1,0,13,1,0.07+0.07,2.37+1.37,-2.31,0.14,5.21,2021,Wolverhampton_Wanderers
6,4-4-2,22,4,0,0,0,0.16+0.16,0.00,0.16,0.64,0.00,2021,Wolverhampton_Wanderers
7,4-3-3,15,1,0,2,0,0.08+0.08,0.20+0.20,-0.12,0.49,1.21,2021,Wolverhampton_Wanderers
8,4-2-3-1,14,2,0,4,0,0.08+0.08,0.20+0.20,-0.11,0.54,1.26,2021,Wolverhampton_Wanderers
1,4-3-3,1629,221,24,216,18,25.13+1.13,23.80+5.80,1.33,1.39,1.32,2021,Newcastle_United
2,5-3-2,465,48,4,83,14,3.69-0.31,12.46-1.54,-8.77,0.71,2.41,2021,Newcastle_United
3,4-1-4-1,336,49,5,47,6,5.63+0.63,4.64-1.36,0.99,1.51,1.24,2021,Newcastle_United
4,4-4-2,297,46,1,40,6,2.92+1.92,5.71-0.29,-2.79,0.89,1.73,2021,Newcastle_United
5,4-5-1,297,22,2,55,8,1.65-0.35,8.94+0.94,-7.29,0.50,2.71,2021,Newcastle_United
6,5-4-1,239,18,1,33,3,1.19+0.19,3.00,-1.81,0.45,1.13,2021,Newcastle_United
7,3-5-2,97,10,2,22,2,1.23-0.77,3.98+1.98,-2.76,1.14,3.70,2021,Newcastle_United
8,3-4-3,95,23,3,11,3,2.19-0.81,2.23-0.77,-0.05,2.07,2.12,2021,Newcastle_United
9,4-2-3-1,84,8,2,12,1,1.74-0.26,1.52+0.52,0.22,1.87,1.63,2021,Newcastle_United
10,3-4-2-1,55,6,0,10,1,0.18+0.18,1.12+0.12,-0.93,0.30,1.83,2021,Newcastle_United
1,4-3-3,2495,295,38,308,29,38.20+0.20,31.34+2.34,6.86,1.38,1.13,2021,Crystal_Palace
2,4-2-3-1,809,81,9,103,12,8.72-0.28,9.63-2.37,-0.91,0.97,1.07,2021,Crystal_Palace
3,4-4-2,116,12,3,21,3,2.17-0.83,1.65-1.35,0.51,1.68,1.28,2021,Crystal_Palace
4,5-3-2,79,12,0,5,1,0.42+0.42,0.33-0.67,0.09,0.48,0.38,2021,Crystal_Palace
5,4-2-2-2,32,7,0,1,0,0.33+0.33,0.01+0.01,0.32,0.92,0.03,2021,Crystal_Palace
6,3-5-2,28,1,0,1,0,0.04+0.04,0.03+0.03,0.01,0.12,0.09,2021,Crystal_Palace
7,4-1-4-1,13,3,0,0,0,0.19+0.19,0.00,0.19,1.31,0.00,2021,Crystal_Palace
8,5-4-1,10,0,0,5,1,0.00,0.77-0.23,-0.77,0.00,6.94,2021,Crystal_Palace
9,4-4-1-1,6,0,0,2,0,0.00,0.05+0.05,-0.05,0.00,0.72,2021,Crystal_Palace
1,3-5-2,2289,259,25,309,38,30.12+5.12,33.59-4.41,-3.48,1.18,1.32,2021,Brentford
2,4-3-3,521,79,9,90,7,11.21+2.21,9.26+2.26,1.95,1.94,1.60,2021,Brentford
3,4-5-1,286,38,6,34,3,5.77-0.23,2.89-0.11,2.88,1.82,0.91,2021,Brentford
4,5-3-2,280,44,4,39,4,4.49+0.49,3.67-0.33,0.82,1.44,1.18,2021,Brentford
5,3-4-1-2,98,9,1,7,1,1.13+0.13,0.44-0.56,0.69,1.04,0.41,2021,Brentford
6,3-4-3,94,11,3,23,3,2.23-0.77,2.19-0.81,0.05,2.14,2.09,2021,Brentford
7,4-3-1-2,25,4,0,3,0,0.28+0.28,0.14+0.14,0.14,1.00,0.49,2021,Brentford
